game_id,date,white,black,white_elo,black_elo,time_control,termination,result,half_move,move,move_uci,fen_before,fen_after,clock,clock_delta
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,21,Bxe5,b2e5,3rk1nr/1p2bppp/p1p1b3/4p3/8/1P4P1/PBP1PPBP/RN2K2R w KQk - 0 11,3rk1nr/1p2bppp/p1p1b3/4B3/8/1P4P1/P1P1PPBP/RN2K2R b KQk - 0 11,172,-0.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,22,f6,f7f6,3rk1nr/1p2bppp/p1p1b3/4B3/8/1P4P1/P1P1PPBP/RN2K2R b KQk - 0 11,3rk1nr/1p2b1pp/p1p1bp2/4B3/8/1P4P1/P1P1PPBP/RN2K2R w KQk - 0 12,168,3.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,23,Bb2,e5b2,3rk1nr/1p2b1pp/p1p1bp2/4B3/8/1P4P1/P1P1PPBP/RN2K2R w KQk - 0 12,3rk1nr/1p2b1pp/p1p1bp2/8/8/1P4P1/PBP1PPBP/RN2K2R b KQk - 1 12,170,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,24,Bc5,e7c5,3rk1nr/1p2b1pp/p1p1bp2/8/8/1P4P1/PBP1PPBP/RN2K2R b KQk - 1 12,3rk1nr/1p4pp/p1p1bp2/2b5/8/1P4P1/PBP1PPBP/RN2K2R w KQk - 2 13,163,5.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,25,O-O,e1g1,3rk1nr/1p4pp/p1p1bp2/2b5/8/1P4P1/PBP1PPBP/RN2K2R w KQk - 2 13,3rk1nr/1p4pp/p1p1bp2/2b5/8/1P4P1/PBP1PPBP/RN3RK1 b k - 3 13,168,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,26,Ne7,g8e7,3rk1nr/1p4pp/p1p1bp2/2b5/8/1P4P1/PBP1PPBP/RN3RK1 b k - 3 13,3rk2r/1p2n1pp/p1p1bp2/2b5/8/1P4P1/PBP1PPBP/RN3RK1 w k - 4 14,162,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,27,Nc3,b1c3,3rk2r/1p2n1pp/p1p1bp2/2b5/8/1P4P1/PBP1PPBP/RN3RK1 w k - 4 14,3rk2r/1p2n1pp/p1p1bp2/2b5/8/1PN3P1/PBP1PPBP/R4RK1 b k - 5 14,166,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,28,O-O,e8g8,3rk2r/1p2n1pp/p1p1bp2/2b5/8/1PN3P1/PBP1PPBP/R4RK1 b k - 5 14,3r1rk1/1p2n1pp/p1p1bp2/2b5/8/1PN3P1/PBP1PPBP/R4RK1 w - - 6 15,161,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,29,Ne4,c3e4,3r1rk1/1p2n1pp/p1p1bp2/2b5/8/1PN3P1/PBP1PPBP/R4RK1 w - - 6 15,3r1rk1/1p2n1pp/p1p1bp2/2b5/4N3/1P4P1/PBP1PPBP/R4RK1 b - - 7 15,165,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,30,Bb6,c5b6,3r1rk1/1p2n1pp/p1p1bp2/2b5/4N3/1P4P1/PBP1PPBP/R4RK1 b - - 7 15,3r1rk1/1p2n1pp/pbp1bp2/8/4N3/1P4P1/PBP1PPBP/R4RK1 w - - 8 16,153,8.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,31,c4,c2c4,3r1rk1/1p2n1pp/pbp1bp2/8/4N3/1P4P1/PBP1PPBP/R4RK1 w - - 8 16,3r1rk1/1p2n1pp/pbp1bp2/8/2P1N3/1P4P1/PB2PPBP/R4RK1 b - - 0 16,164,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,32,c5,c6c5,3r1rk1/1p2n1pp/pbp1bp2/8/2P1N3/1P4P1/PB2PPBP/R4RK1 b - - 0 16,3r1rk1/1p2n1pp/pb2bp2/2p5/2P1N3/1P4P1/PB2PPBP/R4RK1 w - - 0 17,152,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,33,Rad1,a1d1,3r1rk1/1p2n1pp/pb2bp2/2p5/2P1N3/1P4P1/PB2PPBP/R4RK1 w - - 0 17,3r1rk1/1p2n1pp/pb2bp2/2p5/2P1N3/1P4P1/PB2PPBP/3R1RK1 b - - 1 17,162,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,34,h6,h7h6,3r1rk1/1p2n1pp/pb2bp2/2p5/2P1N3/1P4P1/PB2PPBP/3R1RK1 b - - 1 17,3r1rk1/1p2n1p1/pb2bp1p/2p5/2P1N3/1P4P1/PB2PPBP/3R1RK1 w - - 0 18,150,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,35,Nd6,e4d6,3r1rk1/1p2n1p1/pb2bp1p/2p5/2P1N3/1P4P1/PB2PPBP/3R1RK1 w - - 0 18,3r1rk1/1p2n1p1/pb1Nbp1p/2p5/2P5/1P4P1/PB2PPBP/3R1RK1 b - - 1 18,157,5.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,36,a5,a6a5,3r1rk1/1p2n1p1/pb1Nbp1p/2p5/2P5/1P4P1/PB2PPBP/3R1RK1 b - - 1 18,3r1rk1/1p2n1p1/1b1Nbp1p/p1p5/2P5/1P4P1/PB2PPBP/3R1RK1 w - - 0 19,144,6.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,37,Nxb7,d6b7,3r1rk1/1p2n1p1/1b1Nbp1p/p1p5/2P5/1P4P1/PB2PPBP/3R1RK1 w - - 0 19,3r1rk1/1N2n1p1/1b2bp1p/p1p5/2P5/1P4P1/PB2PPBP/3R1RK1 b - - 0 19,154,3.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,38,Rd7,d8d7,3r1rk1/1N2n1p1/1b2bp1p/p1p5/2P5/1P4P1/PB2PPBP/3R1RK1 b - - 0 19,5rk1/1N1rn1p1/1b2bp1p/p1p5/2P5/1P4P1/PB2PPBP/3R1RK1 w - - 1 20,142,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,39,Rxd7,d1d7,5rk1/1N1rn1p1/1b2bp1p/p1p5/2P5/1P4P1/PB2PPBP/3R1RK1 w - - 1 20,5rk1/1N1Rn1p1/1b2bp1p/p1p5/2P5/1P4P1/PB2PPBP/5RK1 b - - 0 20,149,5.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,40,Bxd7,e6d7,5rk1/1N1Rn1p1/1b2bp1p/p1p5/2P5/1P4P1/PB2PPBP/5RK1 b - - 0 20,5rk1/1N1bn1p1/1b3p1p/p1p5/2P5/1P4P1/PB2PPBP/5RK1 w - - 0 21,141,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,41,Rd1,f1d1,5rk1/1N1bn1p1/1b3p1p/p1p5/2P5/1P4P1/PB2PPBP/5RK1 w - - 0 21,5rk1/1N1bn1p1/1b3p1p/p1p5/2P5/1P4P1/PB2PPBP/3R2K1 b - - 1 21,143,6.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,42,Bc6,d7c6,5rk1/1N1bn1p1/1b3p1p/p1p5/2P5/1P4P1/PB2PPBP/3R2K1 b - - 1 21,5rk1/1N2n1p1/1bb2p1p/p1p5/2P5/1P4P1/PB2PPBP/3R2K1 w - - 2 22,139,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,43,Bxc6,g2c6,5rk1/1N2n1p1/1bb2p1p/p1p5/2P5/1P4P1/PB2PPBP/3R2K1 w - - 2 22,5rk1/1N2n1p1/1bB2p1p/p1p5/2P5/1P4P1/PB2PP1P/3R2K1 b - - 0 22,139,4.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,44,Nxc6,e7c6,5rk1/1N2n1p1/1bB2p1p/p1p5/2P5/1P4P1/PB2PP1P/3R2K1 b - - 0 22,5rk1/1N4p1/1bn2p1p/p1p5/2P5/1P4P1/PB2PP1P/3R2K1 w - - 0 23,138,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,45,Rd5,d1d5,5rk1/1N4p1/1bn2p1p/p1p5/2P5/1P4P1/PB2PP1P/3R2K1 w - - 0 23,5rk1/1N4p1/1bn2p1p/p1pR4/2P5/1P4P1/PB2PP1P/6K1 b - - 1 23,131,8.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,46,Ne7,c6e7,5rk1/1N4p1/1bn2p1p/p1pR4/2P5/1P4P1/PB2PP1P/6K1 b - - 1 23,5rk1/1N2n1p1/1b3p1p/p1pR4/2P5/1P4P1/PB2PP1P/6K1 w - - 2 24,121,17.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,47,Rd7,d5d7,5rk1/1N2n1p1/1b3p1p/p1pR4/2P5/1P4P1/PB2PP1P/6K1 w - - 2 24,5rk1/1N1Rn1p1/1b3p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 b - - 3 24,123,8.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,48,Nf5,e7f5,5rk1/1N1Rn1p1/1b3p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 b - - 3 24,5rk1/1N1R2p1/1b3p1p/p1p2n2/2P5/1P4P1/PB2PP1P/6K1 w - - 4 25,119,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,49,Nd6,b7d6,5rk1/1N1R2p1/1b3p1p/p1p2n2/2P5/1P4P1/PB2PP1P/6K1 w - - 4 25,5rk1/3R2p1/1b1N1p1p/p1p2n2/2P5/1P4P1/PB2PP1P/6K1 b - - 5 25,115,8.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,50,Nxd6,f5d6,5rk1/3R2p1/1b1N1p1p/p1p2n2/2P5/1P4P1/PB2PP1P/6K1 b - - 5 25,5rk1/3R2p1/1b1n1p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 w - - 0 26,109,10.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,51,Rxd6,d7d6,5rk1/3R2p1/1b1n1p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 w - - 0 26,5rk1/6p1/1b1R1p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 b - - 0 26,115,-0.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,52,Bc7,b6c7,5rk1/6p1/1b1R1p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 b - - 0 26,5rk1/2b3p1/3R1p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 w - - 1 27,108,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,53,Rc6,d6c6,5rk1/2b3p1/3R1p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 w - - 1 27,5rk1/2b3p1/2R2p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 b - - 2 27,111,4.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,54,Be5,c7e5,5rk1/2b3p1/2R2p1p/p1p5/2P5/1P4P1/PB2PP1P/6K1 b - - 2 27,5rk1/6p1/2R2p1p/p1p1b3/2P5/1P4P1/PB2PP1P/6K1 w - - 3 28,105,3.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,55,Bxe5,b2e5,5rk1/6p1/2R2p1p/p1p1b3/2P5/1P4P1/PB2PP1P/6K1 w - - 3 28,5rk1/6p1/2R2p1p/p1p1B3/2P5/1P4P1/P3PP1P/6K1 b - - 0 28,110,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,56,fxe5,f6e5,5rk1/6p1/2R2p1p/p1p1B3/2P5/1P4P1/P3PP1P/6K1 b - - 0 28,5rk1/6p1/2R4p/p1p1p3/2P5/1P4P1/P3PP1P/6K1 w - - 0 29,104,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,57,Rxc5,c6c5,5rk1/6p1/2R4p/p1p1p3/2P5/1P4P1/P3PP1P/6K1 w - - 0 29,5rk1/6p1/7p/p1R1p3/2P5/1P4P1/P3PP1P/6K1 b - - 0 29,109,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,58,Ra8,f8a8,5rk1/6p1/7p/p1R1p3/2P5/1P4P1/P3PP1P/6K1 b - - 0 29,r5k1/6p1/7p/p1R1p3/2P5/1P4P1/P3PP1P/6K1 w - - 1 30,101,3.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,59,Rxe5,c5e5,r5k1/6p1/7p/p1R1p3/2P5/1P4P1/P3PP1P/6K1 w - - 1 30,r5k1/6p1/7p/p3R3/2P5/1P4P1/P3PP1P/6K1 b - - 0 30,106,3.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,60,Kf7,g8f7,r5k1/6p1/7p/p3R3/2P5/1P4P1/P3PP1P/6K1 b - - 0 30,r7/5kp1/7p/p3R3/2P5/1P4P1/P3PP1P/6K1 w - - 1 31,100,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,61,f4,f2f4,r7/5kp1/7p/p3R3/2P5/1P4P1/P3PP1P/6K1 w - - 1 31,r7/5kp1/7p/p3R3/2P2P2/1P4P1/P3P2P/6K1 b - - 0 31,104,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,62,Kf6,f7f6,r7/5kp1/7p/p3R3/2P2P2/1P4P1/P3P2P/6K1 b - - 0 31,r7/6p1/5k1p/p3R3/2P2P2/1P4P1/P3P2P/6K1 w - - 1 32,98,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,63,e4,e2e4,r7/6p1/5k1p/p3R3/2P2P2/1P4P1/P3P2P/6K1 w - - 1 32,r7/6p1/5k1p/p3R3/2P1PP2/1P4P1/P6P/6K1 b - - 0 32,103,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,64,g5,g7g5,r7/6p1/5k1p/p3R3/2P1PP2/1P4P1/P6P/6K1 b - - 0 32,r7/8/5k1p/p3R1p1/2P1PP2/1P4P1/P6P/6K1 w - - 0 33,97,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,65,Kf2,g1f2,r7/8/5k1p/p3R1p1/2P1PP2/1P4P1/P6P/6K1 w - - 0 33,r7/8/5k1p/p3R1p1/2P1PP2/1P4P1/P4K1P/8 b - - 1 33,101,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,66,gxf4,g5f4,r7/8/5k1p/p3R1p1/2P1PP2/1P4P1/P4K1P/8 b - - 1 33,r7/8/5k1p/p3R3/2P1Pp2/1P4P1/P4K1P/8 w - - 0 34,95,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,67,gxf4,g3f4,r7/8/5k1p/p3R3/2P1Pp2/1P4P1/P4K1P/8 w - - 0 34,r7/8/5k1p/p3R3/2P1PP2/1P6/P4K1P/8 b - - 0 34,101,-0.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,68,a4,a5a4,r7/8/5k1p/p3R3/2P1PP2/1P6/P4K1P/8 b - - 0 34,r7/8/5k1p/4R3/p1P1PP2/1P6/P4K1P/8 w - - 0 35,93,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,69,b4,b3b4,r7/8/5k1p/4R3/p1P1PP2/1P6/P4K1P/8 w - - 0 35,r7/8/5k1p/4R3/pPP1PP2/8/P4K1P/8 b - - 0 35,97,4.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,70,a3,a4a3,r7/8/5k1p/4R3/pPP1PP2/8/P4K1P/8 b - - 0 35,r7/8/5k1p/4R3/1PP1PP2/p7/P4K1P/8 w - - 0 36,91,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,71,c5,c4c5,r7/8/5k1p/4R3/1PP1PP2/p7/P4K1P/8 w - - 0 36,r7/8/5k1p/2P1R3/1P2PP2/p7/P4K1P/8 b - - 0 36,96,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,72,Rb8,a8b8,r7/8/5k1p/2P1R3/1P2PP2/p7/P4K1P/8 b - - 0 36,1r6/8/5k1p/2P1R3/1P2PP2/p7/P4K1P/8 w - - 1 37,90,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,73,c6,c5c6,1r6/8/5k1p/2P1R3/1P2PP2/p7/P4K1P/8 w - - 1 37,1r6/8/2P2k1p/4R3/1P2PP2/p7/P4K1P/8 b - - 0 37,83,13.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,74,Rxb4,b8b4,1r6/8/2P2k1p/4R3/1P2PP2/p7/P4K1P/8 b - - 0 37,8/8/2P2k1p/4R3/1r2PP2/p7/P4K1P/8 w - - 0 38,87,3.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,75,Rc5,e5c5,8/8/2P2k1p/4R3/1r2PP2/p7/P4K1P/8 w - - 0 38,8/8/2P2k1p/2R5/1r2PP2/p7/P4K1P/8 b - - 1 38,82,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,76,Rb8,b4b8,8/8/2P2k1p/2R5/1r2PP2/p7/P4K1P/8 b - - 1 38,1r6/8/2P2k1p/2R5/4PP2/p7/P4K1P/8 w - - 2 39,85,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,77,Ke3,f2e3,1r6/8/2P2k1p/2R5/4PP2/p7/P4K1P/8 w - - 2 39,1r6/8/2P2k1p/2R5/4PP2/p3K3/P6P/8 b - - 3 39,79,3.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,78,Ke6,f6e6,1r6/8/2P2k1p/2R5/4PP2/p3K3/P6P/8 b - - 3 39,1r6/8/2P1k2p/2R5/4PP2/p3K3/P6P/8 w - - 4 40,81,4.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,79,c7,c6c7,1r6/8/2P1k2p/2R5/4PP2/p3K3/P6P/8 w - - 4 40,1r6/2P5/4k2p/2R5/4PP2/p3K3/P6P/8 b - - 0 40,77,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,80,Rc8,b8c8,1r6/2P5/4k2p/2R5/4PP2/p3K3/P6P/8 b - - 0 40,2r5/2P5/4k2p/2R5/4PP2/p3K3/P6P/8 w - - 1 41,80,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,81,f5+,f4f5,2r5/2P5/4k2p/2R5/4PP2/p3K3/P6P/8 w - - 1 41,2r5/2P5/4k2p/2R2P2/4P3/p3K3/P6P/8 b - - 0 41,76,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,82,Kd6,e6d6,2r5/2P5/4k2p/2R2P2/4P3/p3K3/P6P/8 b - - 0 41,2r5/2P5/3k3p/2R2P2/4P3/p3K3/P6P/8 w - - 1 42,79,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,83,Rc3,c5c3,2r5/2P5/3k3p/2R2P2/4P3/p3K3/P6P/8 w - - 1 42,2r5/2P5/3k3p/5P2/4P3/p1R1K3/P6P/8 b - - 2 42,74,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,84,Rxc7,c8c7,2r5/2P5/3k3p/5P2/4P3/p1R1K3/P6P/8 b - - 2 42,8/2r5/3k3p/5P2/4P3/p1R1K3/P6P/8 w - - 0 43,77,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,85,Rxc7,c3c7,8/2r5/3k3p/5P2/4P3/p1R1K3/P6P/8 w - - 0 43,8/2R5/3k3p/5P2/4P3/p3K3/P6P/8 b - - 0 43,73,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,86,Kxc7,d6c7,8/2R5/3k3p/5P2/4P3/p3K3/P6P/8 b - - 0 43,8/2k5/7p/5P2/4P3/p3K3/P6P/8 w - - 0 44,76,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,87,Kd4,e3d4,8/2k5/7p/5P2/4P3/p3K3/P6P/8 w - - 0 44,8/2k5/7p/5P2/3KP3/p7/P6P/8 b - - 1 44,72,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,88,Kd6,c7d6,8/2k5/7p/5P2/3KP3/p7/P6P/8 b - - 1 44,8/8/3k3p/5P2/3KP3/p7/P6P/8 w - - 2 45,75,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,89,e5+,e4e5,8/8/3k3p/5P2/3KP3/p7/P6P/8 w - - 2 45,8/8/3k3p/4PP2/3K4/p7/P6P/8 b - - 0 45,70,2.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,90,Kd7,d6d7,8/8/3k3p/4PP2/3K4/p7/P6P/8 b - - 0 45,8/3k4/7p/4PP2/3K4/p7/P6P/8 w - - 1 46,74,1.0
PiUHxD1t,2025-03-01,Pablittokm14,Dracon8,1576,1544,180+0,Normal,1-0,91,Kd5,d4d5,8/3k4/7p/4PP2/3K4/p7/P6P/8 w - - 1 46,8/3k4/7p/3KPP2/8/p7/P6P/8 b - - 2 46,69,1.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,1,e4,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,300,-0.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,2,b6,b7b6,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,rnbqkbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,300,-0.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,3,d4,d2d4,rnbqkbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,rnbqkbnr/p1pppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,299,1.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,4,Bb7,c8b7,rnbqkbnr/p1pppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,rn1qkbnr/pbpppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,300,-0.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,5,Bd3,f1d3,rn1qkbnr/pbpppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,rn1qkbnr/pbpppppp/1p6/8/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq - 2 3,297,2.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,6,g6,g7g6,rn1qkbnr/pbpppppp/1p6/8/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq - 2 3,rn1qkbnr/pbpppp1p/1p4p1/8/3PP3/3B4/PPP2PPP/RNBQK1NR w KQkq - 0 4,299,1.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,7,Nf3,g1f3,rn1qkbnr/pbpppp1p/1p4p1/8/3PP3/3B4/PPP2PPP/RNBQK1NR w KQkq - 0 4,rn1qkbnr/pbpppp1p/1p4p1/8/3PP3/3B1N2/PPP2PPP/RNBQK2R b KQkq - 1 4,296,1.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,8,Bg7,f8g7,rn1qkbnr/pbpppp1p/1p4p1/8/3PP3/3B1N2/PPP2PPP/RNBQK2R b KQkq - 1 4,rn1qk1nr/pbppppbp/1p4p1/8/3PP3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 2 5,298,1.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,9,c3,c2c3,rn1qk1nr/pbppppbp/1p4p1/8/3PP3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 2 5,rn1qk1nr/pbppppbp/1p4p1/8/3PP3/2PB1N2/PP3PPP/RNBQK2R b KQkq - 0 5,294,2.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,10,Nf6,g8f6,rn1qk1nr/pbppppbp/1p4p1/8/3PP3/2PB1N2/PP3PPP/RNBQK2R b KQkq - 0 5,rn1qk2r/pbppppbp/1p3np1/8/3PP3/2PB1N2/PP3PPP/RNBQK2R w KQkq - 1 6,298,-0.0
Pjyd8x7S,2025-03-01,yavar12345,TheTimTwo,1454,1471,300+0,Time forfeit,1-0,11,O-O,e1g1,rn1qk2r/pbppppbp/1p3np1/8/3PP3/2PB1N2/PP3PPP/RNBQK2R w KQkq - 1 6,rn1qk2r/pbppppbp/1p3np1/8/3PP3/2PB1N2/PP3PPP/RNBQ1RK1 b kq - 2 6,292,2.0
