player,game_id,rating_bin,split_by_player,split_by_games,player_color,player_elo,opponent_elo,time_control,half_move,move,move_uci,fen_before,fen_after,clock,clock_delta,is_used,move_thinking_time,move_maia1_1100,fen_maia1_1100,move_maia1_1200,fen_maia1_1200,move_maia1_1300,fen_maia1_1300,move_maia1_1400,fen_maia1_1400,move_maia1_1500,fen_maia1_1500,move_maia1_1600,fen_maia1_1600,move_maia1_1700,fen_maia1_1700,move_maia1_1800,fen_maia1_1800,move_maia1_1900,fen_maia1_1900
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,76,gxf6,g7f6,8/1p4pk/4pQ2/1p6/4p3/4P2P/P3RKP1/8 b - - 0 38,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,40,1.0,True,1.0,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,g7f6,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,77,Rb2,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/P3RKP1/8 w - - 0 39,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,39,2.0,True,2.0,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,e2b2,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,78,Kg6,h7g6,8/1p5k/4pp2/1p6/4p3/4P2P/PR3KP1/8 b - - 1 39,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,37,3.0,True,3.0,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,h7g6,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,79,Rxb5,b2b5,8/1p6/4ppk1/1p6/4p3/4P2P/PR3KP1/8 w - - 2 40,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,37,2.0,True,2.0,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,b2b5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,80,f5,f6f5,8/1p6/4ppk1/1R6/4p3/4P2P/P4KP1/8 b - - 0 40,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,35,2.0,True,2.0,f6f5,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,f6f5,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,f6f5,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,f6f5,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,f6f5,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,f6f5,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,f6f5,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,f6f5,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,b7b6,8/8/1p2ppk1/1R6/4p3/4P2P/P4KP1/8 w - - 0 41
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,81,Rxb7,b5b7,8/1p6/4p1k1/1R3p2/4p3/4P2P/P4KP1/8 w - - 0 41,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,36,1.0,True,1.0,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,b5b7,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,82,Kf6,g6f6,8/1R6/4p1k1/5p2/4p3/4P2P/P4KP1/8 b - - 0 41,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,34,1.0,True,1.0,g6g5,8/1R6/4p3/5pk1/4p3/4P2P/P4KP1/8 w - - 1 42,g6f6,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,g6f6,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,g6f6,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,g6f6,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,g6f6,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,g6f6,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,g6f6,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,g6f6,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,83,a4,a2a4,8/1R6/4pk2/5p2/4p3/4P2P/P4KP1/8 w - - 1 42,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,35,1.0,True,1.0,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,a2a4,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,84,e5,e6e5,8/1R6/4pk2/5p2/P3p3/4P2P/5KP1/8 b - - 0 42,8/1R6/5k2/4pp2/P3p3/4P2P/5KP1/8 w - - 0 43,30,4.0,True,4.0,e6e5,8/1R6/5k2/4pp2/P3p3/4P2P/5KP1/8 w - - 0 43,f6e5,8/1R6/4p3/4kp2/P3p3/4P2P/5KP1/8 w - - 1 43,f6e5,8/1R6/4p3/4kp2/P3p3/4P2P/5KP1/8 w - - 1 43,f6e5,8/1R6/4p3/4kp2/P3p3/4P2P/5KP1/8 w - - 1 43,f6e5,8/1R6/4p3/4kp2/P3p3/4P2P/5KP1/8 w - - 1 43,f6e5,8/1R6/4p3/4kp2/P3p3/4P2P/5KP1/8 w - - 1 43,f6e5,8/1R6/4p3/4kp2/P3p3/4P2P/5KP1/8 w - - 1 43,f6e5,8/1R6/4p3/4kp2/P3p3/4P2P/5KP1/8 w - - 1 43,f6e5,8/1R6/4p3/4kp2/P3p3/4P2P/5KP1/8 w - - 1 43
RU_722,OuUFw11f,1600_1700,train,train,black,1671,1699,180+0,85,a5,a4a5,8/1R6/5k2/4pp2/P3p3/4P2P/5KP1/8 w - - 0 43,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,33,2.0,True,2.0,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43,a4a5,8/1R6/5k2/P3pp2/4p3/4P2P/5KP1/8 b - - 0 43
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,1,d4,d2d4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,300,-0.0,False,0.0,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,2,Nf6,g8f6,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,300,-0.0,False,0.0,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,299,1.0,False,1.0,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,4,c5,c7c5,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,298,2.0,False,2.0,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,5,d5,d4d5,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,297,2.0,False,2.0,d4c5,rnbqkb1r/pp1ppppp/5n2/2P5/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,g1f3,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,d4d5,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,d4d5,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,d4d5,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,d4d5,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,d4d5,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,d4d5,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,d4d5,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,6,b5,b7b5,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,297,1.0,False,1.0,e7e6,rnbqkb1r/pp1p1ppp/4pn2/2pP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,e7e6,rnbqkb1r/pp1p1ppp/4pn2/2pP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,e7e6,rnbqkb1r/pp1p1ppp/4pn2/2pP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,d7d6,rnbqkb1r/pp2pppp/3p1n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,d7d6,rnbqkb1r/pp2pppp/3p1n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,b7b5,rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,b7b5,rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,b7b5,rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,b7b5,rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,7,cxb5,c4b5,rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,295,2.0,False,2.0,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,c4b5,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,8,a6,a7a6,rnbqkb1r/p2ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,rnbqkb1r/3ppppp/p4n2/1PpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 0 5,295,2.0,False,2.0,d8a5,rnb1kb1r/p2ppppp/5n2/qPpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 1 5,d8a5,rnb1kb1r/p2ppppp/5n2/qPpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 1 5,d8a5,rnb1kb1r/p2ppppp/5n2/qPpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 1 5,c8b7,rn1qkb1r/pb1ppppp/5n2/1PpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 1 5,a7a6,rnbqkb1r/3ppppp/p4n2/1PpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 0 5,a7a6,rnbqkb1r/3ppppp/p4n2/1PpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 0 5,a7a6,rnbqkb1r/3ppppp/p4n2/1PpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 0 5,a7a6,rnbqkb1r/3ppppp/p4n2/1PpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 0 5,a7a6,rnbqkb1r/3ppppp/p4n2/1PpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 0 5
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,9,Nc3,b1c3,rnbqkb1r/3ppppp/p4n2/1PpP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 0 5,rnbqkb1r/3ppppp/p4n2/1PpP4/8/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 5,294,1.0,False,1.0,b1c3,rnbqkb1r/3ppppp/p4n2/1PpP4/8/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 5,b1c3,rnbqkb1r/3ppppp/p4n2/1PpP4/8/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 5,b5a6,rnbqkb1r/3ppppp/P4n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 5,b5a6,rnbqkb1r/3ppppp/P4n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 5,b1c3,rnbqkb1r/3ppppp/p4n2/1PpP4/8/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 5,b5a6,rnbqkb1r/3ppppp/P4n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 5,b5a6,rnbqkb1r/3ppppp/P4n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 5,b5a6,rnbqkb1r/3ppppp/P4n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 5,b5a6,rnbqkb1r/3ppppp/P4n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 5
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,10,axb5,a6b5,rnbqkb1r/3ppppp/p4n2/1PpP4/8/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,292,3.0,False,3.0,a6b5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,a6b5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,c8b7,rn1qkb1r/1b1ppppp/p4n2/1PpP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 6,c8b7,rn1qkb1r/1b1ppppp/p4n2/1PpP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 6,a6b5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,a6b5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,a6b5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,a6b5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,a6b5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6
Renardowski,EqNMrDjD,1800_1900,test,test,black,1857,1880,300+0,11,Nxb5,c3b5,rnbqkb1r/3ppppp/5n2/1ppP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6,292,2.0,False,2.0,c3b5,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6,e2e4,rnbqkb1r/3ppppp/5n2/1ppP4/4P3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 6,c3b5,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6,c3b5,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6,c3b5,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6,c3b5,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6,c3b5,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6,c3b5,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6,c3b5,rnbqkb1r/3ppppp/5n2/1NpP4/8/8/PP2PPPP/R1BQKBNR b KQkq - 0 6
